pl_discmethod,pl_pnum,pl_orbper,pl_orbsmaxlim,pl_orbeccen,pl_bmassj,pl_radj,ra,dec,st_dist,st_optmag,st_teff,st_mass,st_rad,pl_tranflag,pl_rvflag,pl_imgflag,pl_astflag,pl_omflag,pl_cbflag,pl_angsep,pl_rvamp,pl_massj,pl_masse,pl_rade,pl_rads,pl_ratdor,pl_ratror,pl_disc,pl_locale,st_glon,st_glat,st_elon,st_elat,st_plx,st_pmra,st_pmdec,st_pm,st_radv,st_sp,st_logg,st_lum,st_age,st_vsini,st_colorn
Transit,2,19.07863,0,,,0.227,175.09726,4.55734,,14.67,4742,0.68,0.66,1,0,0,0,0,0,,,,,2.54,0.023,22.8,0.03526,2015,Space,262.911973,61.777078,173.6931,2.235777,,-3.8,21.8,22.1,,5.3,4.51,,,2,4
Transit,1,3.705871,,,,0.284,184.054581,-3.553082,,12.649,5649,0.98,0.91,1,0,0,0,0,0,,,,,3.178,0.029,14.684713,0.03189,2018,Space,286.096781,58.162812,185.131165,-1.649652,,-20.6,11,23.4,,,4.61,,,,4
Transit,1,9.283188,,,,0.546,183.793839,-3.495612,,12.631,4972,0.99,2.57,1,0,0,0,0,0,,,,,6.117,0.056,10.790043,0.02184,2018,Space,285.592205,58.150089,184.869377,-1.700227,,-1.6,-14.1,14.2,,,3.63,,,,4
Transit,1,9.457747,,,,0.133,186.038666,-1.111351,,12.3,4885,0.78,0.73,1,0,0,0,0,0,,,,,1.486,0.014,22.571341,0.01878,2018,Space,288.751297,61.006991,185.983716,1.3777,,-60.8,-28,66.9,,,4.71,,,,4
Transit,1,6.673117,,,,0.22,182.329346,-0.539055,,13.129,4937,0.83,0.76,1,0,0,0,0,0,,,,,2.466,0.023,15.663288,0.02966,2018,Space,281.121725,60.536714,182.351597,0.431702,,-16.8,-65.8,67.9,,,4.71,,,,4
Transit,1,17.355066,,,,0.29,171.93367,-0.06284,,11.235,5791,1.18,2.2,1,0,0,0,0,0,,,,,3.249,0.03,13.912102,0.01357,2018,Space,263.013985,56.179694,172.616394,-3.25742,,-3.3,1.4,3.6,,,3.81,,,,4
Transit,3,2.354992,,,,0.114,184.90033,0.968397,,11.331,5185,0.83,0.8,1,0,0,0,0,0,,,,,1.274,0.012,9.208522,0.01453,2018,Space,285.333603,62.747291,184.113222,2.836188,,27.9,-14.2,31.3,,,4.46,,,,4
Transit,3,4.382745,,,,0.139,184.90033,0.968397,,11.331,5185,0.83,0.8,1,0,0,0,0,0,,,,,1.554,0.014,10.510761,0.01773,2018,Space,285.333603,62.747291,184.113222,2.836188,,27.9,-14.2,31.3,,,4.46,,,,4
Transit,3,14.101361,,,,0.236,184.90033,0.968397,,11.331,5185,0.83,0.8,1,0,0,0,0,0,,,,,2.648,0.024,27.729097,0.0302,2018,Space,285.333603,62.747291,184.113222,2.836188,,27.9,-14.2,31.3,,,4.46,,,,4
Transit,1,8.527219,,,,0.163,185.188293,2.282436,,12.074,5922,1.07,1.2,1,0,0,0,0,0,,,,,1.823,0.017,10.386036,0.01397,2018,Space,285.158559,64.090203,183.855272,4.156515,,-48.1,-17.8,51.3,,,4.24,,,,4
Transit,1,9.977481,,,,0.252,336.575775,-18.011171,78.12,8.239,5908,1.02,1.83,1,0,0,0,0,0,,,,,2.819,0.026,19.425698,0.01413,2018,Space,40.459497,-55.411582,331.700294,-7.660674,12.8,73.5,-113.1,134.9,,3.7,3.88,,,,6
Transit,1,15.853989,,,,0.191,333.109894,-16.341755,,12.291,5554,0.91,0.87,1,0,0,0,0,0,,,,,2.144,0.02,27.88572,0.02249,2018,Space,40.910756,-51.713099,329.203424,-4.905328,,33.7,-28.2,43.9,,,4.46,,,,4
Transit,1,6.380803,,,,0.114,337.044281,-14.599381,,12.229,5548,0.99,0.92,1,0,0,0,0,0,,,,,1.273,0.012,13.592261,0.0127,2018,Space,46.196395,-54.422669,333.383137,-4.653397,,0.5,11.3,11.3,,,4.56,,,,4
Transit,1,17.96753,0,,,0.199,178.329773,6.412261,,13.519,4320,0.71,0.66,1,0,0,0,0,0,,,,,2.23,0.02,39.38,,2015,Space,266.619567,65.102113,175.911673,5.217943,,-21.3,13.4,25.2,,,,,,,4
Transit,2,7.576544,,,,0.127,335.450714,-14.593286,,12.633,5748,0.96,0.98,1,0,0,0,0,0,,,,,1.418,0.013,14.299758,0.01324,2018,Space,45.054239,-53.036377,331.945524,-4.084637,,-6.4,-15.6,16.9,,,4.34,,,,4
Transit,2,12.400047,,,,0.161,335.450714,-14.593286,,12.633,5748,0.96,0.98,1,0,0,0,0,0,,,,,1.802,0.017,20.900713,0.01683,2018,Space,45.054239,-53.036377,331.945524,-4.084637,,-6.4,-15.6,16.9,,,4.34,,,,4
Transit,1,5.628466,,,,0.24,332.34082,-13.428865,,12.66,5250,0.89,1.72,1,0,0,0,0,0,,,,,2.687,0.025,5.470213,0.01434,2018,Space,44.597323,-49.81475,329.540866,-1.918057,,-7.3,1,7.4,,,3.95,,,,4
Transit,2,14.316941,,,,0.149,335.30838,-12.5569,,12.438,5569,0.93,0.87,1,0,0,0,0,0,,,,,1.666,0.015,25.147602,0.01758,2018,Space,47.929099,-51.984919,332.555002,-2.136388,,-53.8,-18.8,57,,,4.61,,,,4
Transit,2,29.62682,,,,0.286,335.30838,-12.5569,,12.438,5569,0.93,0.87,1,0,0,0,0,0,,,,,3.206,0.029,44.208935,0.03382,2018,Space,47.929099,-51.984919,332.555002,-2.136388,,-53.8,-18.8,57,,,4.61,,,,4
Transit,1,5.868699,,,,0.143,60.37495,15.625037,,12.403,5580,0.88,0.84,1,0,0,0,0,0,,,,,1.608,0.015,12.982789,0.01749,2018,Space,175.874524,-27.133211,61.456892,-4.926961,,62.4,10.4,63.3,,,4.52,,,,4
Transit,1,19.562743,,,,0.222,60.792843,16.347446,,12.424,4500,0.67,0.64,1,0,0,0,0,0,,,,,2.492,0.023,23.48822,0.03575,2018,Space,175.581885,-26.349014,61.994166,-4.297305,,30.6,-60.8,68.1,,,4.62,,,,4
Transit,1,9.525988,,,,0.182,52.503578,17.584192,,10.836,5909,1.09,1.42,1,0,0,0,0,0,,,,,2.038,0.019,11.060886,0.01316,2018,Space,168.150498,-31.033046,54.519078,-1.356256,,10,-24.7,26.6,,,4.11,,,,4
Transit,1,5.329439,,,,0.133,58.269165,17.907072,,12.893,5428,0.94,0.86,1,0,0,0,0,0,,,,,1.491,0.014,13.810807,0.01582,2018,Space,172.456813,-27.021774,59.943815,-2.282654,,1.2,-32.5,32.5,,,4.63,,,,4
Transit,1,14.155185,,,,0.189,55.229565,20.736078,,12.645,6063,1.21,1.21,1,0,0,0,0,0,,,,,2.116,0.019,10.638946,0.01599,2018,Space,167.935937,-26.967657,57.761409,1.103714,,7.8,0.6,7.8,,,4.38,,,,4
Transit,1,8.747818,,,,0.317,52.888882,22.43487,,12.403,5525,0.95,0.89,1,0,0,0,0,0,,,,,3.558,0.033,18.513049,0.03676,2018,Space,164.840805,-27.121509,56.040776,3.263957,,-11.9,-10.4,15.8,,,4.55,,,,4
Transit,1,5.172191,,,,0.224,58.796898,23.756807,,12.956,5015,0.82,0.77,1,0,0,0,0,0,,,,,2.513,0.023,20.135239,0.02999,2018,Space,168.322876,-22.506824,61.642014,3.337048,,-16.6,-19.5,25.6,,,4.63,,,,4
Transit,2,32.93963,0,0.43,0.02504,0.212,172.560455,7.588391,34,13.496,3457,0.36,0.41,1,1,0,0,0,0,4.21E+00,3.18,0.02504,7.96,2.38,0.022,,,2015,Space,254.632404,62.575726,170.171253,4.020045,,,,,0.65,6.25,,,,,4
Radial Velocity,2,8.962,0,0.47,0.02363,,172.560455,7.588391,34,13.496,3457,0.36,0.41,0,1,0,0,0,0,1.76E+00,4.63,,,,,,,2017,Ground,254.632404,62.575726,170.171253,4.020045,,,,,0.65,6.25,,,,,4
Transit,1,8.865932,,,,0.215,126.463936,10.246968,,12.601,5263,0.73,0.68,1,0,0,0,0,0,,,,,2.41,0.022,21.600908,0.03244,2018,Space,214.288421,25.581975,126.275971,-8.719085,,97.8,-84.8,129.4,,,4.7,,,,4
Transit,1,6.894252,,,,0.241,127.554031,10.910294,,12.749,5609,1.04,1,1,0,0,0,0,0,,,,,2.706,0.025,18.422692,0.02483,2018,Space,214.12689,26.833869,127.164448,-7.816205,,13.6,-34.4,37,,,4.46,,,,4
Transit,1,4.736884,,,,0.247,130.180328,10.982941,,11.997,5159,0.85,0.79,1,0,0,0,0,0,,,,,2.767,0.025,13.441361,0.03211,2018,Space,215.288579,29.200826,129.662782,-7.096835,,-67.8,-1.1,67.8,,,4.59,,,,4
Transit,3,0.469269,,,,0.232,125.007156,14.019461,,12.846,5482,0.94,0.87,1,0,0,0,0,0,,,,,2.599,0.024,1.396227,0.02729,2018,Space,209.822457,25.848371,123.990684,-5.384865,,6.4,-2.6,6.9,,,4.6,,,,4
Transit,3,10.793471,,,,0.224,125.007156,14.019461,,12.846,5482,0.94,0.87,1,0,0,0,0,0,,,,,2.511,0.023,19.048147,0.02636,2018,Space,209.822457,25.848371,123.990684,-5.384865,,6.4,-2.6,6.9,,,4.6,,,,4
Transit,3,22.629496,,,,0.227,125.007156,14.019461,,12.846,5482,0.94,0.87,1,0,0,0,0,0,,,,,2.541,0.023,45.146853,0.02668,2018,Space,209.822457,25.848371,123.990684,-5.384865,,6.4,-2.6,6.9,,,4.6,,,,4
Transit,1,16.993435,,,,0.137,129.140106,14.461936,,10.345,5252,0.82,0.76,1,0,0,0,0,0,,,,,1.538,0.014,47.743674,0.01844,2018,Space,211.16627,29.699364,127.7853,-3.991764,,87.6,-13.1,88.6,,,4.63,,,,4
Transit,1,10.616646,,,,0.117,130.259659,14.69032,,12.215,5722,0.98,0.91,1,0,0,0,0,0,,,,,1.313,0.012,26.705693,0.01316,2018,Space,211.41714,30.785273,128.77707,-3.495016,,5,-19,19.6,,,4.58,,,,4
Transit,1,41.474219,,,,0.283,135.334976,18.825455,,12.307,5784,1.02,0.98,1,0,0,0,0,0,,,,,3.172,0.029,48.939252,0.02965,2018,Space,208.959648,36.830279,132.33888,1.799109,,15.3,-31.6,35.1,,,4.45,,,,4
Transit,4,0.773981,,,,0.123,132.523605,23.1926,,13.081,5477,0.97,0.89,1,0,0,0,0,0,,,,,1.383,0.013,3.377096,0.01417,2018,Space,202.777144,35.764166,128.602233,5.270382,,-11.6,-26,28.5,,,4.62,,,,4
Transit,4,2.871788,,,,0.152,132.523605,23.1926,,13.081,5477,0.97,0.89,1,0,0,0,0,0,,,,,1.701,0.016,7.553559,0.01742,2018,Space,202.777144,35.764166,128.602233,5.270382,,-11.6,-26,28.5,,,4.62,,,,4
Transit,4,7.149079,,,,0.287,132.523605,23.1926,,13.081,5477,0.97,0.89,1,0,0,0,0,0,,,,,3.221,0.03,14.822537,0.033,2018,Space,202.777144,35.764166,128.602233,5.270382,,-11.6,-26,28.5,,,4.62,,,,4
Transit,4,13.608341,,,,0.201,132.523605,23.1926,,13.081,5477,0.97,0.89,1,0,0,0,0,0,,,,,2.255,0.021,26.25169,0.02311,2018,Space,202.777144,35.764166,128.602233,5.270382,,-11.6,-26,28.5,,,4.62,,,,4
Transit,2,1.742983,,,,0.112,129.813629,23.357481,,12.646,5982,1.11,1.11,1,0,0,0,0,0,,,,,1.259,0.012,4.724953,0.01041,2018,Space,201.659918,33.444912,126.147591,4.775156,,16.2,-12.8,20.6,,,4.36,,,,4
Transit,2,7.807595,,,,0.234,129.813629,23.357481,,12.646,5982,1.11,1.11,1,0,0,0,0,0,,,,,2.625,0.024,15.210352,0.0217,2018,Space,201.659918,33.444912,126.147591,4.775156,,16.2,-12.8,20.6,,,4.36,,,,4
Transit,2,5.1763,,,,0.135,203.621292,-15.036359,,12.399,5503,0.93,0.86,1,0,0,0,0,0,,,,,1.512,0.014,14.947174,0.01608,2018,Space,318.136661,46.56063,207.378305,-4.824051,,30.1,-53.5,61.4,,,4.61,,,,4
Transit,2,6.67934,,,,0.222,203.621292,-15.036359,,12.399,5503,0.93,0.86,1,0,0,0,0,0,,,,,2.484,0.023,17.032614,0.02641,2018,Space,318.136661,46.56063,207.378305,-4.824051,,30.1,-53.5,61.4,,,4.61,,,,4
Transit,3,7.9194,0,,,0.691,174.960312,0.603575,,13,5430,0.93,0.86,1,1,0,0,0,0,,,,,7.74,0.071,18.5,0.0754,2015,Space,267.029422,58.393572,175.134912,-1.448373,,-18.7,4.5,19.2,7.23,4.9,4.63,,,2,4
Transit,3,11.90715,0,,,0.434,174.960312,0.603575,,13,5430,0.93,0.86,1,1,0,0,0,0,,,,,4.86,0.045,18.1,0.04727,2015,Space,267.029422,58.393572,175.134912,-1.448373,,-18.7,4.5,19.2,7.23,4.9,4.63,,,2,4
Transit,3,2.50856,0,,,0.102,174.960312,0.603575,,13,5430,0.93,0.86,1,1,0,0,0,0,,,,,1.14,0.01,7.831,0.01109,2016,Space,267.029422,58.393572,175.134912,-1.448373,,-18.7,4.5,19.2,7.23,4.9,4.63,,,2,4
Transit,2,10.098858,,,,0.121,205.363495,-13.160896,,11.138,5631,0.9,0.91,1,0,0,0,0,0,,,,,1.357,0.012,17.225461,0.01364,2018,Space,321.268135,47.922218,208.274461,-2.463443,,-121.2,13.1,121.9,,,4.38,,,,4
Transit,2,21.574023,,,,0.098,205.363495,-13.160896,,11.138,5631,0.9,0.91,1,0,0,0,0,0,,,,,1.093,0.01,27.966545,0.01099,2018,Space,321.268135,47.922218,208.274461,-2.463443,,-121.2,13.1,121.9,,,4.38,,,,4
Transit,1,2.858646,,,,0.141,201.639175,-12.806568,,13.258,5176,0.9,0.84,1,0,0,0,0,0,,,,,1.579,0.014,8.602679,0.01724,2018,Space,316.089274,49.165932,204.761939,-3.458977,,-8.2,-20.5,22.1,,,4.57,,,,4
Transit,1,4.163221,,,,0.14,206.582275,-11.556253,,12.704,5252,0.87,0.83,1,0,0,0,0,0,,,,,1.575,0.014,17.447409,0.01743,2018,Space,323.718177,49.087432,208.812348,-0.539111,,10.5,-19.2,21.9,,,4.49,,,,4
Transit,1,14.787207,,,,0.358,205.237061,-11.009296,,13.251,5623,0.99,0.96,1,0,0,0,0,0,,,,,4.015,0.037,25.230497,0.03846,2018,Space,322.045722,50.016072,207.384712,-0.500379,,10.6,-8.1,13.3,,,4.46,,,,4
Transit,1,39.721386,,,,0.325,204.608932,-8.92715,,12.908,5979,1.11,1.28,1,0,0,0,0,0,,,,,3.642,0.033,30.98886,0.02607,2018,Space,322.087001,52.188012,206.056541,1.218391,,10.1,-13.1,16.5,,,4.21,,,,4
Transit,2,15.853543,,,,0.262,199.831512,-8.50948,,12.497,5712,0.96,0.91,1,0,0,0,0,0,,,,,2.94,0.027,24.129064,0.02974,2018,Space,314.639121,53.727156,201.511959,-0.131791,,0.1,-10.1,10.1,,,4.55,,,,4
Transit,2,28.482786,,,,0.23,199.831512,-8.50948,,12.497,5712,0.96,0.91,1,0,0,0,0,0,,,,,2.576,0.024,27.673288,0.02605,2018,Space,314.639121,53.727156,201.511959,-0.131791,,0.1,-10.1,10.1,,,4.55,,,,4
Transit,1,48.324222,,,,0.321,200.456345,-8.471721,,12.06,6045,1.16,1.54,1,0,0,0,0,0,,,,,3.6,0.033,23.462939,0.02145,2018,Space,315.675699,53.646464,202.071133,0.134019,,-11.6,0,11.6,,,4.08,,,,4
Transit,1,8.357954,,,,0.223,202.393661,-7.374002,,12.157,5675,0.97,0.91,1,0,0,0,0,0,,,,,2.502,0.023,16.97121,0.02519,2018,Space,319.274675,54.283188,203.447223,1.864292,,-45.9,2.5,46,,,4.58,,,,4
Transit,1,17.043179,,,,0.367,198.843811,-6.464886,,10.971,5262,0.84,0.78,1,0,0,0,0,0,,,,,4.119,0.038,42.001955,0.0485,2018,Space,313.583113,55.911045,199.836714,1.395726,,-38.5,-20.6,43.7,,,4.63,,,,4
Transit,2,3.225423,,,,0.168,208.901703,-6.136143,,12.289,4681,0.71,0.67,1,0,0,0,0,0,,,,,1.882,0.017,10.656216,0.02585,2018,Space,330.297551,53.291742,209.046077,5.340635,,-57.6,17.9,60.3,,,4.69,,,,4
Transit,2,7.374497,,,,0.253,208.901703,-6.136143,,12.289,4681,0.71,0.67,1,0,0,0,0,0,,,,,2.837,0.026,22.106383,0.03897,2018,Space,330.297551,53.291742,209.046077,5.340635,,-57.6,17.9,60.3,,,4.69,,,,4
Transit,1,2.849883,,,,0.122,202.251602,-4.610228,,12.459,5233,0.86,0.79,1,0,0,0,0,0,,,,,1.364,0.013,13.198523,0.0158,2018,Space,320.303758,56.989009,202.295519,4.38146,,-87.6,41.7,97,,,4.71,,,,4
Transit,2,1.05979,,,,0.125,293.56073,-23.131035,,12.809,5507,0.96,0.88,1,0,0,0,0,0,,,,,1.4,0.013,4.652897,0.01462,2018,Space,16.193661,-19.335548,291.574014,-1.439084,,-3,-38.6,38.7,,,4.68,,,,4
Transit,2,22.779878,,,,0.293,293.56073,-23.131035,,12.809,5507,0.96,0.88,1,0,0,0,0,0,,,,,3.286,0.03,40.683505,0.0343,2018,Space,16.193661,-19.335548,291.574014,-1.439084,,-3,-38.6,38.7,,,4.68,,,,4
Transit,1,3.405164,,,,0.205,283.264282,-22.407034,,13.297,5491,0.97,0.91,1,0,0,0,0,0,,,,,2.302,0.021,11.942004,0.02317,2018,Space,12.943428,-10.347937,282.247031,0.470097,,17.5,0,17.5,,,4.55,,,,4
Transit,1,9.695101,,,,0.122,12.773741,-1.195891,,12.353,5000,0.79,0.76,1,0,0,0,0,0,,,,,1.371,0.013,19.031555,0.01647,2018,Space,122.735901,-64.067509,11.281845,-6.146931,,-14.3,0,14.3,,,4.43,,,,4
Transit,1,7.055784,,,,0.272,17.382523,-0.51762,,13.01,5755,1.01,1.18,1,0,0,0,0,0,,,,,3.046,0.028,11.04258,0.02371,2018,Space,132.947604,-63.037004,15.8253,-7.303173,,-3,-30.3,30.4,,,4.23,,,,4
Transit,1,26.672263,,,,0.178,15.217487,0.425996,,12.391,5890,0.95,1.08,1,0,0,0,0,0,,,,,1.996,0.018,31.035514,0.01698,2018,Space,128.01862,-62.352557,14.178523,-5.60016,,25.1,-8.4,26.5,,,4.25,,,,4
Transit,1,18.294549,,,,0.249,11.256313,0.593257,,13.1,5043,0.79,0.76,1,0,0,0,0,0,,,,,2.795,0.026,28.28403,0.03381,2018,Space,119.488998,-62.235611,10.581086,-3.907254,,16.6,-16.5,23.4,,,4.46,,,,4
Transit,1,12.48749,,,,0.232,11.699704,0.640796,,13.166,5522,0.94,0.93,1,0,0,0,0,0,,,,,2.606,0.024,21.180496,0.02574,2018,Space,120.44403,-62.208537,11.008804,-4.036744,,-11.6,-44.5,46,,,4.41,,,,4
Transit,1,4.190948,,,,0.15,20.779097,0.889177,,12.503,5582,0.93,0.86,1,0,0,0,0,0,,,,,1.679,0.015,14.156898,0.01785,2018,Space,139.421956,-60.964283,19.531575,-7.288347,,-28.3,-43.3,51.7,,,4.62,,,,4
Transit,1,2.080615,,,,0.077,14.690681,1.383812,,11.205,4720,0.74,0.71,1,0,0,0,0,0,,,,,0.869,0.008,8.501853,0.01118,2018,Space,126.762539,-61.43344,14.06165,-4.513281,,-75.6,-230,242.1,,,4.46,,,,4
Transit,2,9.325038,0,0.1,,0.164,340.30368,-14.488987,,12.85,4222.06,0.68,0.65,1,0,0,0,0,0,,,,,1.84,0.017,25.37,0.02616,2015,Space,48.936385,-57.179057,336.364946,-5.724631,,17.3,-78,79.9,,6,,,,,5
Transit,2,15.50192,0,0.21,,0.222,340.30368,-14.488987,,12.85,4222.06,0.68,0.65,1,0,0,0,0,0,,,,,2.49,0.023,35.5,0.03533,2015,Space,48.936385,-57.179057,336.364946,-5.724631,,17.3,-78,79.9,,6,,,,,5
Transit,1,0.570233,,,,0.073,17.640936,1.578266,,11.535,5396,0.91,0.85,1,0,0,0,0,0,,,,,0.819,0.008,4.32071,0.00881,2018,Space,132.805301,-60.926303,16.870706,-5.46463,,68.1,31.6,75.1,,,4.55,,,,4
Transit,1,0.669558,,,,0.123,21.105953,1.704954,,13.075,5221,0.88,0.82,1,0,0,0,0,0,,,,,1.375,0.013,3.41408,0.01545,2018,Space,139.642584,-60.09222,20.14445,-6.65416,,47.7,-11.1,49,,,4.6,,,,4
Transit,1,9.7954,,,,0.213,18.423407,3.096936,,13.1,4349,0.62,0.6,1,0,0,0,0,0,,,,,2.393,0.022,28.446398,0.03668,2018,Space,133.8637,-59.301605,18.175326,-4.356453,,161.3,27.3,163.6,,,4.72,,,,4
Transit,1,8.13087,,,,0.135,13.140305,3.507705,,11.803,5794,1.07,1.2,1,0,0,0,0,0,,,,,1.514,0.014,13.24909,0.01153,2018,Space,123.481963,-59.362835,13.453665,-1.95564,,20.2,-2.4,20.3,,,4.25,,,,4
Transit,1,8.596531,,,,0.198,14.876077,4.227798,,11.805,5768,1.02,1.12,1,0,0,0,0,0,,,,,2.216,0.02,15.594418,0.01809,2018,Space,126.792248,-58.583466,15.330305,-1.960155,,-28.9,-21.6,36.1,,,4.27,,,,4
Transit,1,8.269648,,,,0.189,18.470087,6.123902,,12.986,5704,1,0.97,1,0,0,0,0,0,,,,,2.124,0.019,28.084531,0.01998,2018,Space,133.024274,-56.307431,19.363943,-1.571506,,-8,-9.9,12.7,,,4.41,,,,4
Transit,1,2.174789,,,,0.15,11.480249,6.346971,,12.476,4591,0.7,0.67,1,0,0,0,0,0,,,,,1.678,0.015,8.677734,0.02312,2018,Space,120.447931,-56.498152,13.033432,1.303159,,-1.3,10.4,10.5,,,4.59,,,,4
Transit,1,14.074524,,,,0.319,11.298392,6.481562,,12.187,5967,1.1,1.33,1,0,0,0,0,0,,,,,3.579,0.033,16.108984,0.0246,2018,Space,120.131458,-56.356214,12.919493,1.49758,,-1.8,4.8,5.1,,,4.17,,,,4
Transit,1,8.679885,,,,0.229,12.809659,6.84646,,12.876,5757,1.05,1.01,1,0,0,0,0,0,,,,,2.569,0.024,16.021068,0.02336,2018,Space,122.84341,-56.025239,14.444675,1.24965,,-11.5,-6.5,13.2,,,4.45,,,,4
Transit,3,3.901287,,,,0.12,12.845309,8.86764,,12.09,5753,1.02,1.19,1,0,0,0,0,0,,,,,1.348,0.012,9.031985,0.01039,2018,Space,122.908111,-54.004087,15.262358,3.098658,,3.1,-24.7,24.9,,,4.23,,,,4
Transit,3,6.66767,,,,0.128,12.845309,8.86764,,12.09,5753,1.02,1.19,1,0,0,0,0,0,,,,,1.438,0.013,10.347938,0.01109,2018,Space,122.908111,-54.004087,15.262358,3.098658,,3.1,-24.7,24.9,,,4.23,,,,4
Transit,3,11.137278,,,,0.23,12.845309,8.86764,,12.09,5753,1.02,1.19,1,0,0,0,0,0,,,,,2.576,0.024,15.766969,0.01986,2018,Space,122.908111,-54.004087,15.262358,3.098658,,3.1,-24.7,24.9,,,4.23,,,,4
Transit,1,0.381078,0,,1.4,0.223,169.482819,2.61907,,15.597,3830,0.6,0.57,1,0,0,0,0,0,,,1.4,444.962,2.5,0.023,3.3,,2015,Space,256.532062,56.81606,169.306395,-1.753856,,-26.1,0.3,26.1,,6,4.65,,,,4
Transit,1,13.682511,,,,0.198,12.769862,9.516806,,11.89,5599,0.96,0.93,1,0,0,0,0,0,,,,,2.215,0.02,28.058599,0.02184,2018,Space,122.78385,-53.354819,15.446307,3.725752,,30,-10.6,31.8,,,4.43,,,,4
Transit,1,2.399094,,,,0.15,16.654982,10.189687,,12.703,5716,1.01,0.95,1,0,0,0,0,0,,,,,1.679,0.015,6.506267,0.01624,2018,Space,129.075794,-52.500836,19.244121,2.871815,,12.3,14.1,18.7,,,4.57,,,,4
Transit,1,15.388825,,,,0.198,16.46228,11.753423,,9.543,5934,0.95,1.04,1,0,0,0,0,0,,,,,2.223,0.02,23.38213,0.01959,2018,Space,128.537404,-50.961387,19.667601,4.389198,,56.7,67.6,88.2,,,4.29,,,,4
Transit,2,0.50557,,,,0.081,185.306152,-10.282037,,11.431,5859,1.07,1.01,1,0,0,0,0,0,,,,,0.91,0.008,3.397324,0.00823,2018,Space,290.838085,51.878844,188.960717,-7.3292,,8.4,-16.1,18.2,,,4.54,,,,4
Transit,2,4.564169,,,,0.144,185.306152,-10.282037,,11.431,5859,1.07,1.01,1,0,0,0,0,0,,,,,1.62,0.015,10.836669,0.01465,2018,Space,290.838085,51.878844,188.960717,-7.3292,,8.4,-16.1,18.2,,,4.54,,,,4
Transit,1,4.478591,,,,0.148,189.704086,-10.060654,,12.682,5614,0.9,0.84,1,0,0,0,0,0,,,,,1.664,0.015,12.272632,0.01816,2018,Space,297.802404,52.685347,192.870731,-5.408574,,11.8,11.4,16.4,,,4.63,,,,4
Transit,1,15.871455,,,,0.237,186.54129,-9.624804,,11.836,5733,1.11,1.21,1,0,0,0,0,0,,,,,2.661,0.024,17.971733,0.02017,2018,Space,292.608142,52.739618,189.820686,-6.241669,,-33.3,-12.1,35.4,,,4.26,,,,4
Transit,1,3.271106,,,,0.133,183.645752,-9.562642,,12.308,5397,0.89,0.82,1,0,0,0,0,0,,,,,1.487,0.014,9.218155,0.01654,2018,Space,287.990815,52.236709,187.159244,-7.323724,,-23.6,2.4,23.7,,,4.62,,,,4
Transit,1,13.621832,,,,0.149,190.948471,-8.478236,,12.015,5673,0.95,0.89,1,0,0,0,0,0,,,,,1.666,0.015,21.261583,0.01714,2018,Space,299.688132,54.345366,193.380678,-3.471103,,-20.2,-18,27.1,,,4.58,,,,4
Transit,1,2.698368,,,,0.124,187.294785,-6.834258,,12.995,4764,0.74,0.7,1,0,0,0,0,0,,,,,1.384,0.013,11.406625,0.01816,2018,Space,293.116565,55.612721,189.397806,-3.384115,,4.3,21.9,22.3,,,4.67,,,,4
Transit,2,0.584249,0,0,0.00815,0.104,186.87326,-6.721861,104,10.985,5185,0.84,0.79,1,1,0,0,0,0,1.24E-01,,0.00815,2.59,1.164,0.011,,,2018,Space,292.352812,55.65728,188.968136,-3.446402,,-81.8,9.3,82.3,,,4.56,,5.4,2.4,4
Transit,2,8.32834,0,0,0.06702,0.189,186.87326,-6.721861,104,10.985,5185,0.84,0.79,1,0,0,0,0,0,7.29E-01,,0.06702,21.3,2.12,0.019,,,2018,Space,292.352812,55.65728,188.968136,-3.446402,,-81.8,9.3,82.3,,,4.56,,5.4,2.4,4
Transit,1,2.860636,,,,0.173,191.363205,-6.576109,,12.707,6002,1.13,1.18,1,0,0,0,0,0,,,,,1.934,0.018,7.100198,0.01501,2018,Space,300.254711,56.264529,193.015705,-1.55951,,-22.1,15.8,27.2,,,4.29,,,,4
Transit,1,13.841901,0,,,0.223,289.091827,-15.771108,295,12.708,5695,1.01,0.95,1,0,0,0,0,0,,,,,2.5,0.023,27,0.0239,2018,Space,21.453731,-12.527781,288.468111,6.452531,,-0.5,-25,25,41.58,,4.48,,3,2,4
Transit,1,11.168454,0,0.258,0.398,1,73.76651,18.654535,129.97,9.899,6154,1.19,1.16,1,1,0,0,0,0,7.97E-01,33.42,0.398,126.49634,11.209,0.103,19.25,0.08868,2018,Space,182.070992,-15.316476,74.604081,-3.921329,7.69,62.4,-48.3,78.9,,,4.38,0.238,1.43,4.16,4
Transit,3,2.46746,0,0,,0.125,230.47998,-20.231684,69,10.726,4950,0.8,0.74,1,0,0,0,0,0,4.81E-01,,,,1.398,0.013,9.49,0.01721,2018,Space,344.464109,30.248726,233.320089,-1.682825,14.5,-20.2,-30.9,36.9,-9.73,5.3,4.71,-0.523,0.36,4.5,4
Transit,3,7.06142,0,0,,0.119,230.47998,-20.231684,69,10.726,4950,0.8,0.74,1,0,0,0,0,0,9.69E-01,,,,1.335,0.012,19.34,0.01643,2018,Space,344.464109,30.248726,233.320089,-1.682825,14.5,-20.2,-30.9,36.9,-9.73,5.3,4.71,-0.523,0.36,4.5,4
