pl_discmethod,pl_disc,pl_locale,st_dist,st_optmag,st_teff,st_mass,st_rad,st_logg,st_metfe,st_vsini,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmasse
Transit,2011,Space,472,15.036,4590,0.75,0.7,4.29,0.34,,8.9858,0.081,,432.23
Transit,2014,Space,751,14.466,5744,,0.89,4.54,,,2.139542,0.032,,
Transit,2014,Space,751,14.466,5744,,0.89,4.54,,,4.807091,0.056,,
Transit,2014,Space,1276,15.773,5723,,0.9,4.53,,,14.646008,0.117,,
Transit,2014,Space,1276,15.773,5723,,0.9,4.53,,,36.337373,0.215,,
Transit,2014,Space,1048,15.204,5602,,0.9,4.46,,,9.220524,0.082,,
Transit,2014,Space,1048,15.204,5602,,0.9,4.46,,,13.638723,0.106,,
Transit,2013,Space,1048,15.204,5602,,0.9,4.46,,,24.806,,,61
Transit,2013,Space,1048,15.204,5602,,0.9,4.46,,,44.347,,,56.2
Transit,2014,Space,453,15.847,4351,,0.57,4.72,,,11.008151,0.082,,
Transit,2014,Space,453,15.847,4351,,0.57,4.72,,,92.743711,0.341,,
Transit,2014,Space,1219,15.824,5615,,0.81,4.58,,,12.699149,0.104,,
Transit,2014,Space,1219,15.824,5615,,0.81,4.58,,,37.514456,0.213,,
Transit,2014,Space,789,15.173,5411,,0.81,4.58,,,2.633867,0.036,,
Transit,2014,Space,789,15.173,5411,,0.81,4.58,,,6.186676,0.064,,
Transit,2014,Space,1281,15.587,5580,,0.86,4.5,,,1.796302,0.027,,
Transit,2014,Space,1281,15.587,5580,,0.86,4.5,,,3.468095,0.042,,
Transit,2014,Space,1281,15.587,5580,,0.86,4.5,,,5.914323,0.061,,
Transit,2014,Space,1281,15.587,5580,,0.86,4.5,,,29.221289,0.176,,
Transit,2014,Space,866,14.775,5806,,1.03,4.4,,,20.342199,0.145,,
Transit,2014,Space,866,14.775,5806,,1.03,4.4,,,44.851896,0.246,,
Transit,2014,Space,1176,15.151,5918,,1.09,4.35,,,6.097326,0.065,,
Transit,2014,Space,1176,15.151,5918,,1.09,4.35,,,19.305772,0.14,,
Transit,2014,Space,1176,15.151,5918,,1.09,4.35,,,56.633742,0.287,,
Transit,2014,Space,700,13.956,5990,1.08,1,4.47,0.05,,34.545,0.21,,7.3
Transit,2014,Space,700,13.956,5990,1.08,1,4.47,0.05,,125.8518,0.51,,132
Transit,2014,Space,700,13.956,5990,1.08,1,4.47,0.05,,66.0634,0.33,,4
Transit,2011,Space,1400,15.282,5701,0.98,0.93,,-0.04,4,10.3384,,,4.51
Transit,2011,Space,1400,15.282,5701,0.98,0.93,,-0.04,4,13.2884,,,4
Transit,2014,Space,741,15.596,5147,,0.74,4.62,,,14.589347,0.11,,
Transit,2014,Space,741,15.596,5147,,0.74,4.62,,,36.77031,0.205,,
Transit,2014,Space,1296,15.934,6002,,1.02,4.47,,,3.546511,0.047,,
Transit,2014,Space,1296,15.934,6002,,1.02,4.47,,,5.700786,0.065,,
Transit,2014,Space,1051,15.956,5299,,0.83,4.54,,,2.580827,0.035,,
Transit,2014,Space,1051,15.956,5299,,0.83,4.54,,,3.715335,0.045,,
Transit,2014,Space,1051,15.956,5299,,0.83,4.54,,,7.055679,0.068,,
Transit,2014,Space,1051,15.956,5299,,0.83,4.54,,,11.97901,0.097,,
Transit,2014,Space,1051,15.956,5299,,0.83,4.54,,,20.834237,0.141,,
Transit,2014,Space,1068,15.368,5804,,0.96,4.5,,,19.254196,0.144,,
Transit,2014,Space,1068,15.368,5804,,0.96,4.5,,,54.155743,0.286,,
Transit,2014,Space,1364,15.843,5913,,0.98,4.49,,,3.701212,0.048,,
Transit,2014,Space,1364,15.843,5913,,0.98,4.49,,,6.6264,0.071,,
Transit,2014,Space,630,14.447,5603,,0.9,4.44,,,12.645164,0.099,,
Transit,2014,Space,630,14.447,5603,,0.9,4.44,,,21.526258,0.142,,
Transit,2014,Space,630,14.447,5603,,0.9,4.44,,,33.884054,0.192,,
Transit,2014,Space,226,15.921,3740,0.5,0.48,4.77,-0.08,,10.864384,0.079,0.33,
Transit,2014,Space,226,15.921,3740,0.5,0.48,4.77,-0.08,,5.8416366,0.0521,0.33,
Transit,2014,Space,226,15.921,3740,0.5,0.48,4.77,-0.08,,19.850291,0.118,0.33,
Transit,2014,Space,226,15.921,3740,0.5,0.48,4.77,-0.08,,34.14211,0.169,0.33,
Transit,2014,Space,226,15.921,3740,0.5,0.48,4.77,-0.08,,63.33627,0.255,0.33,
Transit,2014,Space,745,14.232,5619,,0.92,4.47,,,38.871826,0.217,,
Transit,2014,Space,745,14.232,5619,,0.92,4.47,,,74.920137,0.336,,
Transit,2014,Space,504,15.415,4465,,0.58,4.71,,,10.475464,0.08,,
Transit,2014,Space,504,15.415,4465,,0.58,4.71,,,22.92881,0.136,,
Transit,2014,Space,504,15.415,4465,,0.58,4.71,,,77.473633,0.305,,
Transit,2014,Space,1024,15.017,5617,,1.03,4.39,,,2.927128,0.04,,
Transit,2014,Space,1024,15.017,5617,,1.03,4.39,,,6.885875,0.07,,
Transit,2014,Space,1024,15.017,5617,,1.03,4.39,,,15.054786,0.118,,
Transit,2014,Space,1024,15.017,5617,,1.03,4.39,,,38.285489,0.22,,
Transit,2012,Space,1400,15.403,5498,0.99,0.95,4.77,0.18,1.94,29.33434,0.18,0.042,11.3
Transit,2012,Space,1400,15.403,5498,0.99,0.95,4.77,0.18,1.94,60.323105,0.3,0.0111,640
Transit,2012,Space,1400,15.403,5498,0.99,0.95,4.77,0.18,1.94,143.34394,0.5,0.022,23.1
Transit,2014,Space,872,14.201,5986,,0.9,4.53,,,10.446347,0.094,,
Transit,2014,Space,872,14.201,5986,,0.9,4.53,,,40.714955,0.232,,
Transit,2014,Space,742,14.271,5815,,0.9,4.53,,,2.508553,0.036,,
Transit,2014,Space,742,14.271,5815,,0.9,4.53,,,5.419026,0.06,,
Transit,2014,Space,742,14.271,5815,,0.9,4.53,,,13.751243,0.112,,
Transit,2014,Space,1433,15.505,5740,,1.22,4.29,,,30.184104,0.193,,
Transit,2014,Space,1433,15.505,5740,,1.22,4.29,,,127.282184,0.503,,
Transit,2014,Space,175,14.39,3944,,0.48,4.77,,,1.937055,0.024,,
Transit,2014,Space,175,14.39,3944,,0.48,4.77,,,7.061149,0.057,,
Transit,2014,Space,483,14.84,4731,,0.69,4.63,,,3.295709,0.039,,
Transit,2014,Space,483,14.84,4731,,0.69,4.63,,,5.315946,0.054,,
Transit,2014,Space,483,14.84,4731,,0.69,4.63,,,9.653471,0.08,,
Transit,2016,Space,483,14.84,4731,,0.69,4.63,,,1.49914695,,,
Transit,2013,Space,864,15.812,5100,,0.79,4.56,,,5.487,,,10.5
Transit,2013,Space,864,15.812,5100,,0.79,4.56,,,8.291,,,6
Transit,2014,Space,864,15.812,5100,,0.79,4.56,,,16.738661,0.121,,
Transit,2014,Space,753,15.565,4954,,0.72,4.61,,,4.646186,0.05,,
Transit,2014,Space,753,15.565,4954,,0.72,4.61,,,7.240193,0.067,,
Transit,2014,Space,753,15.565,4954,,0.72,4.61,,,17.326644,0.12,,
Transit,2014,Space,753,15.565,4954,,0.72,4.61,,,44.840975,0.227,,
Transit,2013,Space,600,14.072,5367,0.91,0.81,,0.19,,10.4208,,,7.44
Transit,2013,Space,600,14.072,5367,0.91,0.81,,0.19,,13.0729,,,3.64
Transit,2014,Space,1284,15.809,5895,,0.94,4.51,,,9.694928,0.09,,
Transit,2014,Space,1284,15.809,5895,,0.94,4.51,,,15.38231,0.123,,
Transit,2014,Space,524,15.157,4713,,0.72,4.61,,,5.923653,0.059,,
Transit,2014,Space,524,15.157,4713,,0.72,4.61,,,105.356383,0.401,,
Transit,2011,Space,2100,15.237,6340,1.21,1.22,4.7,-0.076,,20.8613,0.16,,
Transit,2011,Space,2100,15.237,6340,1.21,1.22,4.7,-0.076,,42.6318,0.26,,1493.7
Transit,2014,Space,2100,15.237,6340,1.21,1.22,4.7,-0.076,,87.6451,0.4,,2161.244
Transit,2014,Space,634,14.279,5797,,0.88,4.52,,,13.930698,0.111,,
Transit,2014,Space,634,14.279,5797,,0.88,4.52,,,56.47542,0.281,,
Transit,2014,Space,634,14.279,5797,,0.88,4.52,,,92.876125,0.392,,
Transit,2014,Space,774,13.797,5905,,1.19,4.31,,,9.176092,0.087,,
Transit,2014,Space,774,13.797,5905,,1.19,4.31,,,19.738286,0.145,,
Transit,2014,Space,569,12.949,6115,,1.47,4.19,,,1.772419,0.031,,
Transit,2014,Space,569,12.949,6115,,1.47,4.19,,,19.747412,0.153,,
Transit,2014,Space,954,14.167,5727,,1.54,4.13,,,14.970418,0.125,,
Transit,2014,Space,954,14.167,5727,,1.54,4.13,,,32.273273,0.208,,
Transit,2014,Space,263,12.557,5378,,0.95,4.46,,,2.461069,0.035,,
Transit,2014,Space,263,12.557,5378,,0.95,4.46,,,5.960392,0.064,,
Transit,2014,Space,1112,15.321,5796,,1.04,4.38,,,96.101141,0.402,,
Transit,2014,Space,1112,15.321,5796,,1.04,4.38,,,265.469335,0.791,,
Transit,2014,Space,342,15.224,4204,,0.52,4.74,,,2.240508,0.027,,
Transit,2014,Space,342,15.224,4204,,0.52,4.74,,,6.827766,0.058,,
Transit,2014,Space,1220,15.377,5497,,0.94,4.49,,,5.524242,0.061,,
Transit,2014,Space,1220,15.377,5497,,0.94,4.49,,,8.77501,0.083,,
Transit,2014,Space,463,13.297,5746,,1.19,4.33,,,4.662715,0.056,,
Transit,2014,Space,463,13.297,5746,,1.19,4.33,,,11.815007,0.105,,
Transit,2014,Space,549,13.828,5526,,0.9,4.49,,,4.362705,0.051,,
Transit,2014,Space,549,13.828,5526,,0.9,4.49,,,6.941357,0.069,,
Transit,2014,Space,549,13.828,5526,,0.9,4.49,,,31.781925,0.191,,
Transit,2011,Space,303,16.452,3900,0.58,0.53,4.64,0,,5.90124,0.05,,1303
Transit,2011,Space,303,16.452,3900,0.58,0.53,4.64,0,,8.7522,0.09,,158.9
Transit,2012,Space,303,16.452,3900,0.58,0.53,4.64,0,,22.7802,0.13,,
Transit,2012,Space,303,16.452,3900,0.58,0.53,4.64,0,,2.896,0.033,,
Transit,2012,Space,303,16.452,3900,0.58,0.53,4.64,0,,0.74296,0.013,,
Transit,2014,Space,1022,13.474,6435,,1.11,4.42,,,8.371554,0.085,,
Transit,2014,Space,1022,13.474,6435,,1.11,4.42,,,17.934937,0.142,,
Transit,2014,Space,377,12.706,5740,,1.19,4.3,,,4.915379,0.057,,
Transit,2014,Space,377,12.706,5740,,1.19,4.3,,,13.093921,0.11,,
Transit,2014,Space,428,13.53,5388,,0.89,4.5,,6.3,1.653888,0.027,,
Transit,2014,Space,428,13.53,5388,,0.89,4.5,,6.3,4.337234,0.051,,
Transit,2014,Space,473,12.722,5987,,1.18,4.31,,,1.678327,0.028,,
Transit,2014,Space,473,12.722,5987,,1.18,4.31,,,3.553822,0.046,,
Transit,2014,Space,492,14.122,5194,,0.84,4.53,,,4.385315,0.05,,
Transit,2014,Space,492,14.122,5194,,0.84,4.53,,,51.805612,0.26,,
Transit,2014,Space,883,15.009,5752,,1,4.41,,,4.544439,0.053,,
Transit,2014,Space,883,15.009,5752,,1,4.41,,,12.762172,0.105,,
Transit,2014,Space,883,15.009,5752,,1,4.41,,,38.715185,0.22,,
Transit,2014,Space,355,13.693,5105,,0.8,4.56,,,2.248329,0.032,,
Transit,2014,Space,355,13.693,5105,,0.8,4.56,,,4.580358,0.051,,
Transit,2014,Space,355,13.693,5105,,0.8,4.56,,,6.766888,0.066,,
Transit,2014,Space,217,15.018,3799,,0.49,4.76,,,2.549575,0.029,,
Transit,2014,Space,217,15.018,3799,,0.49,4.76,,,5.212333,0.047,,
Transit,2014,Space,217,15.018,3799,,0.49,4.76,,,13.969457,0.09,,
Transit,2013,Space,2078,15.674,5914,1.1,1,4.48,,,34.921,,,28.5
Transit,2013,Space,2078,15.674,5914,1.1,1,4.48,,,71.312,,,39.4
Transit,2014,Space,338,15.434,4257,,0.52,4.74,,,7.416397,0.061,,
Transit,2014,Space,338,15.434,4257,,0.52,4.74,,,18.684737,0.113,,
Transit,2011,Space,1113,13.988,5904,1.29,1.82,4.03,0.025,3.4,5.66793,0.0677,0,
Transit,2011,Space,1113,13.988,5904,1.29,1.82,4.03,0.025,3.4,13.17562,0.1189,0,
Transit,2011,Space,1113,13.988,5904,1.29,1.82,4.03,0.025,3.4,21.77596,0.1662,0,
Transit,2011,Space,1113,13.988,5904,1.29,1.82,4.03,0.025,3.4,31.7844,0.2138,0,
Transit,2011,Space,1113,13.988,5904,1.29,1.82,4.03,0.025,3.4,41.02902,0.2535,0,
Transit,2014,Space,686,15.261,5117,,0.72,4.64,,,8.25978,0.075,,
Transit,2014,Space,686,15.261,5117,,0.72,4.64,,,15.955387,0.116,,
Transit,2014,Space,626,15.862,4347,,0.49,4.77,,,8.457496,0.065,,
Transit,2014,Space,626,15.862,4347,,0.49,4.77,,,17.28111,0.105,,
Transit,2014,Space,626,15.862,4347,,0.49,4.77,,,32.134328,0.159,,
Transit,2014,Space,372,14.017,4955,,0.72,4.61,,,7.626324,0.07,,
Transit,2014,Space,372,14.017,4955,,0.72,4.61,,,15.995622,0.114,,
Transit,2014,Space,372,14.017,4955,,0.72,4.61,,,34.21154,0.189,,
Transit,2014,Space,300,14.731,4259,,0.53,4.73,,,12.551158,0.087,,
Transit,2014,Space,300,14.731,4259,,0.53,4.73,,,24.08821,0.135,,
Transit,2014,Space,473,12.776,5828,,1.07,4.38,,,5.470319,0.061,,
Transit,2014,Space,473,12.776,5828,,1.07,4.38,,,12.758005,0.107,,
Transit,2014,Space,473,12.776,5828,,1.07,4.38,,,25.09849,0.168,,
Transit,2014,Space,1174,13.996,5877,,1.85,4.02,,,6.562331,0.075,,
Transit,2014,Space,1174,13.996,5877,,1.85,4.02,,,67.844469,0.356,,
Transit,2014,Space,721,13.598,5867,,1.3,4.26,,,2.024823,0.033,,
Transit,2014,Space,721,13.598,5867,,1.3,4.26,,,9.600001,0.092,,
Transit,2014,Space,721,13.598,5867,,1.3,4.26,,,20.678772,0.154,,
Transit,2014,Space,518,12.727,5684,,1.76,4,,,3.292781,0.045,,
Transit,2014,Space,518,12.727,5684,,1.76,4,,,9.693201,0.093,,
Transit,2014,Space,568,12.119,5923,,1.74,4.02,,,13.726976,0.117,,
Transit,2014,Space,568,12.119,5923,,1.74,4.02,,,24.310856,0.172,,
Transit,2014,Space,568,12.119,5923,,1.74,4.02,,,44.431014,0.257,,
TransitTimingVariations,2014,Space,568,12.119,5923,,1.74,4.02,,,9.341,,,8.5
Transit,2014,Space,722,14.531,5631,,0.8,4.59,,,4.977656,0.055,,
Transit,2014,Space,722,14.531,5631,,0.8,4.59,,,6.988055,0.069,,
Transit,2014,Space,722,14.531,5631,,0.8,4.59,,,10.558345,0.091,,
Transit,2011,Space,1499,14.875,5913,1.05,1.16,4.33,-0.07,5,288.822,1.0896,0.182,69.92
Transit,2014,Space,1060,12.345,6620,,1.85,4.06,,,14.844387,0.134,,
Transit,2014,Space,1060,12.345,6620,,1.85,4.06,,,22.824669,0.178,,
Transit,2014,Space,873,14.601,6012,,1.02,4.44,,,5.195528,0.06,,
Transit,2014,Space,873,14.601,6012,,1.02,4.44,,,8.01041,0.08,,
Transit,2014,Space,873,14.601,6012,,1.02,4.44,,,27.666313,0.182,,
Transit,2014,Space,873,14.601,6012,,1.02,4.44,,,42.473269,0.242,,
Transit,2014,Space,772,13.147,6175,,1.47,4.19,,,15.170318,0.128,,
Transit,2014,Space,772,13.147,6175,,1.47,4.19,,,26.234138,0.185,,
Transit,2014,Space,772,13.147,6175,,1.47,4.19,,,39.459357,0.242,,
Transit,2016,Space,772,13.147,6175,,1.47,4.19,,,1.64422461,,,
Transit,2014,Space,987,14.128,5807,,1.43,4.18,,,8.96855,0.088,,
Transit,2014,Space,987,14.128,5807,,1.43,4.18,,,23.22182,0.167,,
Transit,2014,Space,1027,15.378,5774,,0.98,4.45,,,21.963945,0.153,,
Transit,2014,Space,1027,15.378,5774,,0.98,4.45,,,125.596809,0.488,,
Transit,2014,Space,260,14.028,4504,,0.62,4.68,,,7.415563,0.066,,
Transit,2014,Space,260,14.028,4504,,0.62,4.68,,,9.387427,0.077,,
Transit,2014,Space,1032,15.214,6033,,1.02,4.46,,,6.511127,0.071,,
Transit,2014,Space,1032,15.214,6033,,1.02,4.46,,,23.851549,0.168,,
Transit,2014,Space,950,14.513,6088,,1,4.47,,,12.79836,0.11,,
Transit,2014,Space,950,14.513,6088,,1,4.47,,,27.320871,0.183,,
Transit,2014,Space,623,12.556,6177,,1.36,4.24,,,7.05677,0.076,,
Transit,2014,Space,623,12.556,6177,,1.36,4.24,,,17.265427,0.138,,
Transit,2014,Space,1172,14.746,5956,,0.93,4.52,,,5.929778,0.065,,
Transit,2014,Space,1172,14.746,5956,,0.93,4.52,,,12.247629,0.105,,
Transit,2011,Space,1645,15.726,5606,0.89,1.03,4.36,-0.34,5,131.458,0.60347,0.042,40.363
Transit,2014,Space,931,13.781,6186,,1.53,4.15,,,11.189562,0.104,,
Transit,2013,Space,931,13.781,6186,,1.53,4.15,,,17.849,,,6.1
Transit,2013,Space,931,13.781,6186,,1.53,4.15,,,26.136,,,14.9
Transit,2014,Space,1078,15.99,5643,,0.85,4.56,,,37.054919,0.214,,
Transit,2014,Space,1078,15.99,5643,,0.85,4.56,,,57.24809,0.287,,
Transit,2016,Space,1078,15.99,5643,,0.85,4.56,,,142.544247,,,
Transit,2014,Space,279,12.957,5212,,0.78,4.57,,,10.05537,0.085,,
Transit,2014,Space,279,12.957,5212,,0.78,4.57,,,16.332995,0.118,,
Transit,2014,Space,333,15.773,3903,,0.5,4.75,,,5.795278,0.051,,
Transit,2014,Space,333,15.773,3903,,0.5,4.75,,,8.410894,0.065,,
Transit,2014,Space,574,15.549,4648,,0.67,4.63,,,5.47666,0.054,,
Transit,2014,Space,574,15.549,4648,,0.67,4.63,,,16.934402,0.115,,
Transit,2014,Space,574,15.549,4648,,0.67,4.63,,,24.209842,0.146,,
Transit,2014,Space,1143,15.087,6184,,1.07,4.44,,,11.03189,0.102,,
Transit,2014,Space,1143,15.087,6184,,1.07,4.44,,,25.762294,0.179,,
Transit,2014,Space,639,12.992,6133,,1.33,4.26,,,4.612696,0.057,,
Transit,2014,Space,639,12.992,6133,,1.33,4.26,,,13.121632,0.115,,
Transit,2014,Space,741,15.565,5036,,0.83,4.5,,,6.475434,0.063,,
Transit,2014,Space,741,15.565,5036,,0.83,4.5,,,16.85837,0.12,,
Transit,2014,Space,741,15.565,5036,,0.83,4.5,,,49.499875,0.246,,
Transit,2014,Space,1067,15.375,5908,,0.95,4.5,,,34.060467,0.21,,
Transit,2014,Space,1067,15.375,5908,,0.95,4.5,,,83.488369,0.381,,
Transit,2014,Space,2037,15.886,6248,,1.09,4.43,,,25.563222,0.178,,
Transit,2014,Space,2037,15.886,6248,,1.09,4.43,,,57.68802,0.307,,
Transit,2014,Space,2037,15.886,6248,,1.09,4.43,,,77.095691,0.372,,
Transit,2012,Space,470,11.866,5911,1.07,1.63,4.04,-0.2,4.9,13.83989,0.1153,0.039,4.45
Transit,2012,Space,470,11.866,5911,1.07,1.63,4.04,-0.2,4.9,16.23855,0.1283,0.033,8.08
Transit,2014,Space,881,14.866,6053,,1.06,4.42,,,3.289672,0.044,,
Transit,2014,Space,881,14.866,6053,,1.06,4.42,,,7.186434,0.075,,
Transit,2014,Space,800,13.573,6169,,1.34,4.25,,,8.486616,0.086,,
Transit,2014,Space,800,13.573,6169,,1.34,4.25,,,55.188023,0.3,,
Transit,2014,Space,658,14.5,5788,,0.72,4.64,,,10.327186,0.087,,
Transit,2014,Space,658,14.5,5788,,0.72,4.64,,,37.866281,0.207,,
Transit,2014,Space,606,13.353,5593,,1.49,4.15,,,3.614568,0.048,,
Transit,2014,Space,606,13.353,5593,,1.49,4.15,,,7.542427,0.079,,
Transit,2014,Space,606,13.353,5593,,1.49,4.15,,,11.932125,0.107,,
Transit,2014,Space,941,13.66,6108,,1.28,4.27,,,25.745718,0.178,,
Transit,2014,Space,941,13.66,6108,,1.28,4.27,,,59.980627,0.312,,
Transit,2014,Space,950,14.651,6012,,1.05,4.43,,,10.664903,0.098,,
Transit,2014,Space,950,14.651,6012,,1.05,4.43,,,17.784129,0.137,,
Transit,2014,Space,1156,14.842,6209,,1.05,4.45,,,3.281959,0.045,,
Transit,2014,Space,1156,14.842,6209,,1.05,4.45,,,12.51616,0.11,,
Transit,2014,Space,198,12.879,4710,,0.69,4.63,,,37.815724,0.201,,
Transit,2014,Space,198,12.879,4710,,0.69,4.63,,,53.578637,0.253,,
Transit,2014,Space,488,12.848,5502,,2.02,3.9,,,26.84768,0.186,,
Transit,2014,Space,488,12.848,5502,,2.02,3.9,,,72.379334,0.36,,
Transit,2014,Space,214,15.673,3591,,0.47,4.79,,,2.732756,0.03,,
Transit,2014,Space,214,15.673,3591,,0.47,4.79,,,14.871572,0.094,,
Transit,2013,Space,66,9.705,5417,0.87,0.79,4.57,-0.32,0.5,13.36731,,0,3.1783
Transit,2013,Space,66,9.705,5417,0.87,0.79,4.57,-0.32,0.5,21.302,,,12
Transit,2013,Space,66,9.705,5417,0.87,0.79,4.57,-0.32,0.5,39.7922,,,12.2
TransitTimingVariations,2014,Space,66,9.705,5417,0.87,0.79,4.57,-0.32,0.5,51.196,,,
Transit,2014,Space,1078,15.198,5852,,0.9,4.53,,,4.57953,0.054,,
Transit,2014,Space,1078,15.198,5852,,0.9,4.53,,,19.02293,0.14,,
Transit,2014,Space,603,13.865,5666,,0.99,4.39,,,34.763278,0.2,,
Transit,2014,Space,603,13.865,5666,,0.99,4.39,,,67.968015,0.313,,
Transit,2014,Space,1378,14.881,6509,,1.14,4.41,,,6.849692,0.075,,
Transit,2014,Space,1378,14.881,6509,,1.14,4.41,,,20.053763,0.154,,
Transit,2014,Space,1378,14.881,6509,,1.14,4.41,,,30.092568,0.201,,
Transit,2014,Space,718,14.514,5787,,0.84,4.56,,,5.535309,0.06,,
Transit,2014,Space,718,14.514,5787,,0.84,4.56,,,16.725948,0.126,,
Transit,2014,Space,978,14.686,5977,,0.91,4.48,,,1.897806,0.029,,
Transit,2014,Space,978,14.686,5977,,0.91,4.48,,,3.282807,0.042,,
Transit,2014,Space,978,14.686,5977,,0.91,4.48,,,5.028219,0.056,,
Transit,2014,Space,1209,15.699,5826,,0.84,4.57,,,12.125934,0.101,,
Transit,2014,Space,1209,15.699,5826,,0.84,4.57,,,19.986326,0.141,,
Transit,2014,Space,806,13.776,5900,,1.18,4.3,,,4.920199,0.057,,
Transit,2014,Space,806,13.776,5900,,1.18,4.3,,,14.172327,0.115,,
Transit,2014,Space,791,13.86,5949,,1.22,4.3,,,12.509529,0.109,,
Transit,2014,Space,791,13.86,5949,,1.22,4.3,,,27.014976,0.182,,
Transit,2014,Space,155,12.485,4661,,0.67,4.65,,,16.092361,0.112,,
Transit,2014,Space,155,12.485,4661,,0.67,4.65,,,28.906009,0.166,,
Transit,2014,Space,719,13.358,6054,,1.31,4.27,,,20.09838,0.152,,
Transit,2014,Space,719,13.358,6054,,1.31,4.27,,,62.784697,0.326,,
Transit,2012,Space,600,13.941,5623,0.94,1.75,3.93,-0.11,2.4,105.599,0.4632,0.032,122
Transit,2014,Space,741,13.652,6045,,1.22,4.29,,,3.930821,0.05,,
Transit,2014,Space,741,13.652,6045,,1.22,4.29,,,7.630004,0.078,,
Transit,2014,Space,368,10.421,6152,,1.57,4.12,,,5.629021,0.066,,
Transit,2014,Space,368,10.421,6152,,1.57,4.12,,,13.391635,0.117,,
Transit,2014,Space,684,14.623,5600,,0.94,4.4,,,5.262155,0.055,,
Transit,2014,Space,684,14.623,5600,,0.94,4.4,,,12.162701,0.097,,
Transit,2014,Space,470,15.07,4710,,0.67,4.62,,,12.904532,0.095,,
Transit,2014,Space,470,15.07,4710,,0.67,4.62,,,31.200751,0.172,,
Transit,2014,Space,559,13.584,5577,,0.88,4.47,,,22.597053,0.148,,
Transit,2014,Space,559,13.584,5577,,0.88,4.47,,,45.348269,0.236,,
Transit,2014,Space,1550,15.212,6326,,1.13,4.41,,,10.043686,0.097,,
Transit,2014,Space,1550,15.212,6326,,1.13,4.41,,,15.163161,0.127,,
Transit,2014,Space,847,15.629,5178,,0.77,4.56,,,12.31043,0.096,,
Transit,2014,Space,847,15.629,5178,,0.77,4.56,,,25.193458,0.155,,
Transit,2014,Space,714,13.987,5774,,1.05,4.35,,,6.791636,0.068,,
Transit,2014,Space,714,13.987,5774,,1.05,4.35,,,11.837549,0.098,,
Transit,2014,Space,425,14.993,4498,,0.59,4.69,,,3.173315,0.036,,
Transit,2014,Space,425,14.993,4498,,0.59,4.69,,,13.297004,0.093,,
Transit,2014,Space,977,15.77,5376,,0.79,4.57,,,3.244107,0.041,,
Transit,2014,Space,977,15.77,5376,,0.79,4.57,,,14.51143,0.11,,
Transit,2011,Space,1200,14.46,6350,1.29,1.4,4.4,0.1,16,21.08721,0.164,0.112,6388.1
Transit,2014,Space,435,13.942,5166,,0.78,4.57,,,6.738088,0.065,,
Transit,2014,Space,435,13.942,5166,,0.78,4.57,,,13.060022,0.101,,
Transit,2014,Space,1064,13.007,4940,,3.57,3.46,,,7.416755,0.082,,
Transit,2014,Space,1064,13.007,4940,,3.57,3.46,,,20.485435,0.161,,
Transit,2014,Space,673,13.455,5938,,1.13,4.32,,,5.341853,0.059,,
Transit,2014,Space,673,13.455,5938,,1.13,4.32,,,10.423118,0.093,,
Transit,2014,Space,789,13.223,6189,,1.38,4.23,,,9.182417,0.091,,
Transit,2014,Space,789,13.223,6189,,1.38,4.23,,,14.613612,0.124,,
Transit,2014,Space,1297,14.79,6402,,1.13,4.41,,,8.005013,0.083,,
Transit,2014,Space,1297,14.79,6402,,1.13,4.41,,,12.130686,0.11,,
Transit,2014,Space,360,15.987,4262,,0.56,4.73,,,7.054346,0.061,,
Transit,2014,Space,360,15.987,4262,,0.56,4.73,,,34.989262,0.177,,
Transit,2013,Space,233,11.921,5384,,1.17,4.32,-0.129,,42.994,,,75.5
Transit,2013,Space,233,11.921,5384,,1.17,4.32,-0.129,,88.505,,,17.9
Transit,2014,Space,969,15.996,5307,,0.77,4.57,,,22.250949,0.144,,
Transit,2014,Space,969,15.996,5307,,0.77,4.57,,,135.498527,0.48,,
Transit,2014,Space,185,13.256,4493,,0.61,4.69,,,4.081423,0.044,,
Transit,2014,Space,185,13.256,4493,,0.61,4.69,,,11.419412,0.087,,
Transit,2016,Space,185,13.256,4493,,0.61,4.69,,,6.83437001,,,
Transit,2014,Space,699,14.467,5502,,0.68,4.62,,,14.425281,0.103,,
Transit,2014,Space,699,14.467,5502,,0.68,4.62,,,26.67569,0.155,,
Transit,2014,Space,699,14.467,5502,,0.68,4.62,,,58.034616,0.261,,
Transit,2009,Space,550,12.7,5857,1.22,1.49,4.17,0.17,2.2,3.21346,0.0456,0,24.472
Transit,2010,Space,2700,14.588,6510,1.48,2.13,3.94,0.1,9,6.87349,0.08,0,699.2
Transit,2014,Space,709,13.642,5886,,1.15,4.35,,,9.024389,0.087,,
Transit,2014,Space,709,13.642,5886,,1.15,4.35,,,17.340824,0.134,,
Transit,2014,Space,739,13.312,6117,,1.33,4.25,,,14.383035,0.122,,
Transit,2014,Space,739,13.312,6117,,1.33,4.25,,,47.318218,0.269,,
Transit,2016,Space,739,13.312,6117,,1.33,4.25,,,184.256405,,,
Transit,2014,Space,720,13.268,6090,,1.26,4.28,,,4.028751,0.051,,
Transit,2014,Space,720,13.268,6090,,1.26,4.28,,,6.124821,0.068,,
Transit,2014,Space,720,13.268,6090,,1.26,4.28,,,8.921099,0.087,,
